match_id,team_id,possession,passes,corners,fouls,offsides,shots,shots_on_target,tackles,touches,yellow_cards,red_cards,clearances,is_home
433,19,60.1,439,3,10,3,14,3,21,656,1,0,34,True
434,10,56.5,504,4,10,1,19,4,20,711,3,0,27,True
435,9,42.2,382,5,15,0,22,6,16,575,2,0,14,True
436,16,54.2,393,8,13,0,21,8,14,606,1,0,23,True
437,7,57.9,562,8,6,2,26,7,19,754,0,0,17,True
438,4,27.4,209,2,13,5,3,1,19,419,0,0,70,True
439,8,40.1,362,4,7,3,13,3,26,567,1,0,24,True
440,19,43.4,394,4,6,2,10,6,27,626,3,0,27,True
441,6,41.9,379,5,11,0,8,2,24,608,1,0,51,True
442,9,43.0,262,7,20,1,13,4,19,453,3,0,27,True
443,16,33.1,281,2,16,6,9,4,21,485,0,0,39,True
444,5,53.2,446,5,13,2,10,3,14,624,1,0,35,True
445,3,54.9,593,4,10,0,11,6,23,781,1,0,28,True
446,8,30.6,290,7,9,2,10,3,21,485,2,0,34,True
447,21,55.3,509,6,6,1,17,4,13,725,0,0,26,True
448,12,65.4,676,4,7,5,18,7,17,875,2,0,20,True
449,6,52.0,330,12,13,0,17,2,13,548,4,0,33,True
450,5,54.1,419,2,10,5,15,5,9,584,2,0,25,True
451,2,60.1,480,6,17,1,14,3,18,663,4,0,17,True
452,17,37.8,320,2,10,3,8,1,23,523,3,0,31,True
453,22,45.2,332,3,9,2,17,2,16,546,1,1,45,True
454,18,49.5,363,7,12,0,20,7,16,595,2,0,48,True
455,23,47.4,482,3,10,0,16,6,18,688,1,0,23,True
456,8,51.1,363,8,4,1,15,3,22,585,0,0,33,True
457,21,73.2,612,7,8,2,22,8,19,810,0,0,20,True
458,13,47.9,378,6,13,3,15,5,17,568,3,0,14,True
459,15,52.6,460,9,12,2,16,7,17,682,1,0,47,True
460,6,39.6,340,0,15,3,14,6,21,535,1,1,39,True
461,20,60.2,550,8,11,2,25,7,17,757,3,0,28,True
462,2,68.7,623,11,6,3,15,1,16,822,0,0,15,True
463,3,62.8,536,11,8,2,23,8,25,746,0,0,28,True
464,12,68.4,575,8,6,3,28,7,10,824,1,0,20,True
465,13,54.7,481,10,6,1,19,7,16,708,0,0,20,True
466,20,69.2,772,2,14,2,7,5,24,933,2,0,13,True
467,2,55.8,420,8,10,3,15,5,27,649,1,0,16,True
468,7,64.1,663,5,11,2,14,8,12,831,1,0,20,True
469,23,39.8,381,4,5,1,18,6,25,573,0,0,30,True
470,22,49.5,316,5,11,3,13,3,32,567,3,0,40,True
471,4,48.2,311,5,14,1,17,4,12,519,4,0,43,True
472,18,54.1,446,5,17,5,16,2,22,669,4,0,14,True
473,6,44.3,355,3,7,6,16,6,13,551,1,0,37,True
474,16,61.7,449,13,11,2,29,8,5,669,1,0,30,True
475,5,51.2,440,8,8,7,23,5,24,656,1,0,24,True
476,17,49.3,429,9,12,1,22,3,26,629,1,0,7,True
477,18,50.8,495,7,11,0,14,6,15,690,0,0,30,True
478,19,54.6,380,7,12,4,11,3,16,584,2,0,34,True
479,5,38.1,430,6,8,2,16,5,17,607,0,0,11,True
480,18,60.4,400,13,8,2,21,5,14,598,2,0,14,True
481,15,41.1,309,4,14,2,11,2,20,526,1,0,38,True
482,6,31.2,252,2,14,2,8,4,21,449,2,0,42,True
483,9,59.3,446,6,9,0,9,4,14,664,3,1,37,True
484,16,47.2,372,4,14,3,19,5,17,594,2,0,18,True
485,21,53.7,560,2,4,0,10,4,22,736,1,0,19,True
486,19,50.4,320,3,15,1,15,2,10,493,2,0,24,True
487,16,47.8,368,9,14,1,15,5,9,550,1,0,27,True
488,7,64.4,605,4,12,6,14,5,23,804,0,0,23,True
489,23,42.6,400,1,12,1,9,2,24,604,3,0,30,True
490,4,42.5,194,9,17,2,19,5,21,409,4,0,58,True
491,8,51.9,492,6,8,5,13,3,14,674,1,0,14,True
492,21,50.0,563,6,6,1,10,1,19,777,0,0,17,True
493,13,53.8,492,7,13,2,16,6,20,693,1,0,28,True
494,18,58.5,410,7,14,2,26,6,22,587,2,0,14,True
495,10,49.8,469,9,10,0,12,3,18,697,1,1,35,True
496,15,51.6,407,5,9,1,10,5,19,598,3,0,26,True
497,20,65.7,582,7,15,1,24,8,27,801,2,0,15,True
498,16,51.8,433,2,12,4,14,4,21,634,1,0,14,True
499,8,50.0,269,8,17,0,15,3,24,481,2,1,25,True
500,21,64.0,545,7,9,2,13,4,9,728,0,0,13,True
501,10,56.7,496,7,12,5,13,4,24,697,3,0,20,True
502,15,44.6,315,8,11,2,13,4,21,548,0,0,30,True
503,6,42.7,285,9,10,4,8,3,9,496,1,0,41,True
504,9,38.1,284,8,19,2,10,2,13,493,2,0,34,True
505,5,51.2,492,4,11,2,14,4,15,669,1,0,11,True
506,17,58.1,527,4,9,2,17,9,21,699,0,0,21,True
507,22,31.0,265,4,13,2,12,3,18,479,3,1,33,True
508,9,38.9,319,5,10,0,16,5,18,529,0,0,34,True
509,16,46.1,347,5,15,1,16,6,10,543,2,0,34,True
510,5,44.3,361,2,11,8,12,9,24,565,0,0,34,True
511,23,41.8,399,1,5,0,6,2,18,596,0,0,44,True
512,22,40.3,288,7,11,1,19,7,21,488,2,0,24,True
513,4,48.3,305,5,10,0,12,2,19,556,0,0,61,True
514,8,30.9,288,2,10,1,15,3,28,489,0,0,22,True
515,19,49.7,392,13,12,0,14,6,8,617,1,1,30,True
516,15,38.5,286,3,11,0,8,1,27,486,2,1,34,True
517,9,51.9,358,2,17,1,14,6,25,599,0,0,50,True
518,2,55.4,497,10,6,9,29,9,19,751,0,0,19,True
519,17,53.8,428,7,7,1,12,4,13,620,3,0,16,True
520,19,47.6,384,8,13,1,22,9,9,609,2,0,29,True
521,10,71.5,609,15,7,2,19,8,10,779,0,0,12,True
522,9,58.7,350,11,8,1,17,4,16,593,0,0,43,True
523,20,45.4,383,6,11,2,9,2,20,570,1,0,21,True
524,2,56.9,525,6,17,2,19,5,15,726,1,0,11,True
525,23,62.4,528,5,12,3,14,4,17,744,1,1,59,True
526,4,32.5,229,5,15,1,11,3,16,446,1,0,33,True
527,8,51.5,429,5,11,2,17,4,16,627,2,0,23,True
528,21,62.0,554,3,10,1,11,1,18,739,1,0,27,True
529,10,62.9,603,9,8,2,28,11,13,784,0,0,14,True
530,20,49.6,502,1,15,3,15,7,20,670,3,1,17,True
531,2,47.9,352,7,16,5,16,5,15,573,3,0,49,True
532,7,62.7,567,7,10,2,19,7,23,761,1,0,14,True
533,17,63.8,458,4,8,1,21,4,14,658,0,0,34,True
534,4,41.7,301,8,11,1,13,5,15,505,1,0,43,True
535,13,43.1,388,1,6,6,9,3,29,582,0,0,13,True
536,18,36.1,342,1,13,1,5,3,25,499,2,1,17,True
537,20,59.1,458,14,8,4,26,13,22,688,0,0,32,True
538,7,77.7,748,10,8,2,28,9,13,944,0,0,19,True
539,17,45.8,421,3,8,4,15,5,17,598,1,0,26,True
540,22,44.2,394,6,17,2,17,7,20,594,0,1,33,True
541,13,60.6,565,7,6,3,20,10,17,777,1,0,10,True
542,18,60.7,397,14,9,2,18,2,13,594,0,0,16,True
543,10,55.6,551,13,10,3,20,9,28,772,1,0,13,True
544,9,45.4,355,2,11,4,8,3,28,565,1,1,47,True
545,20,52.0,482,9,10,1,21,10,15,664,1,0,18,True
546,3,59.8,425,11,12,4,28,7,29,682,1,0,42,True
547,23,44.1,290,6,18,2,17,5,16,495,1,0,44,True
548,4,42.2,282,2,11,2,9,3,18,512,0,0,59,True
549,8,52.9,431,3,12,2,19,9,30,621,3,0,7,True
550,13,43.8,368,1,11,1,11,5,24,555,2,0,22,True
551,15,45.9,346,11,11,2,18,3,17,543,1,0,23,True
552,6,41.2,252,5,17,3,21,7,16,465,5,0,40,True
553,20,69.6,522,8,17,2,18,7,10,715,2,0,22,True
554,2,58.8,492,12,5,3,20,6,25,705,0,0,25,True
555,21,62.0,506,7,7,1,18,3,15,716,1,0,23,True
556,18,55.2,428,8,14,1,12,5,20,619,2,0,25,True
557,16,52.4,615,3,14,4,12,7,24,783,1,0,22,True
558,23,44.4,451,5,9,2,9,1,21,641,4,0,37,True
559,4,37.1,290,2,8,5,5,2,22,499,1,0,48,True
560,8,52.0,375,7,9,2,12,3,18,596,1,0,38,True
561,21,55.0,516,2,8,1,11,7,20,690,2,0,30,True
562,13,55.5,383,10,15,3,20,3,19,574,0,0,26,True
563,18,57.1,509,4,15,3,10,6,16,665,2,0,17,True
564,20,52.1,499,3,8,5,14,7,33,691,2,0,17,True
565,16,52.4,449,4,13,3,19,8,23,640,3,0,11,True
566,7,50.5,445,5,18,1,19,7,14,627,2,1,17,True
567,23,49.0,415,6,9,1,14,6,22,617,2,0,37,True
568,8,50.0,357,5,8,0,16,5,20,570,1,0,26,True
569,21,69.5,672,10,9,6,23,8,12,829,3,0,14,True
570,13,42.3,369,3,12,3,12,1,13,549,1,0,23,True
571,18,54.1,491,9,18,3,20,6,13,668,2,0,11,True
572,15,43.8,355,5,4,2,9,2,16,536,0,0,29,True
573,6,31.6,323,3,12,1,15,5,27,505,1,0,22,True
574,7,68.8,692,12,10,4,26,10,12,883,0,0,22,True
575,17,52.7,422,6,7,2,16,3,26,623,2,0,13,True
576,22,48.4,375,3,8,3,11,2,22,615,0,0,41,True
577,12,58.9,542,7,10,4,27,12,14,734,0,0,15,True
578,18,34.6,336,4,9,2,7,3,21,494,3,0,16,True
579,6,54.7,435,4,10,1,15,4,19,657,1,0,22,True
580,2,54.0,466,12,10,6,12,4,25,676,0,0,14,True
581,7,64.4,596,7,14,2,24,8,17,788,0,0,21,True
582,22,49.1,310,7,18,0,22,5,16,520,1,0,35,True
583,4,47.9,282,8,12,4,12,4,10,513,0,0,47,True
584,13,45.7,359,14,9,2,25,7,22,571,3,0,25,True
585,18,51.1,395,10,14,1,16,2,21,589,2,0,14,True
586,10,59.2,499,12,11,6,18,4,18,696,2,0,28,True
587,9,51.4,349,3,12,1,13,8,21,582,0,0,52,True
588,20,62.0,515,9,7,0,18,2,12,724,1,0,12,True
589,3,62.9,490,17,7,0,27,5,33,755,2,0,15,True
590,23,51.4,474,4,10,5,20,4,19,648,0,0,20,True
591,4,49.0,311,8,14,3,13,2,20,523,2,0,29,True
592,21,55.8,568,10,8,2,13,4,26,737,1,0,12,True
593,15,44.4,328,6,15,2,9,5,13,518,1,0,27,True
594,16,53.3,481,5,8,1,17,7,17,679,2,0,23,True
595,5,38.1,405,6,12,3,15,8,19,598,1,0,41,True
596,7,64.1,527,17,12,2,26,7,12,751,1,0,21,True
597,22,32.3,295,4,15,6,11,6,32,510,5,0,24,True
598,18,60.8,449,8,16,0,14,6,21,631,2,0,26,True
599,19,50.9,295,13,12,4,16,6,14,541,1,0,56,True
600,10,68.4,590,11,11,3,19,7,14,742,2,0,7,True
601,7,46.9,507,4,10,1,16,4,18,696,1,0,18,True
602,23,52.3,423,4,6,3,24,6,11,621,0,0,31,True
603,22,39.0,302,7,9,0,13,6,19,518,0,1,36,True
604,4,48.9,359,5,11,0,9,3,20,585,0,1,66,True
605,13,36.6,348,8,12,2,21,7,17,573,2,0,22,True
606,18,52.3,447,4,15,2,10,2,17,629,2,0,18,True
607,10,63.4,506,6,9,1,23,11,9,742,2,0,23,True
608,10,66.7,651,4,12,1,12,5,19,839,0,0,12,True
609,15,47.2,335,6,12,5,16,5,20,558,1,0,38,True
610,6,37.7,323,5,14,3,12,5,15,498,4,0,19,True
611,2,52.3,512,11,15,2,25,5,13,727,2,0,8,True
612,3,57.3,483,6,7,4,13,6,7,680,0,0,38,True
613,17,43.7,328,5,14,5,12,3,21,529,2,0,23,True
614,22,53.1,434,3,6,2,22,5,16,634,1,0,31,True
615,9,52.4,449,5,12,0,12,1,12,633,1,0,26,True
616,20,54.7,434,5,14,3,20,8,20,636,2,0,16,True
617,2,69.6,612,11,5,1,24,5,12,826,1,0,16,True
618,23,48.3,431,2,7,3,15,6,17,627,0,0,45,True
619,4,46.2,298,3,8,3,13,4,14,508,1,0,56,True
620,8,29.3,267,11,13,1,12,3,22,456,2,0,32,True
621,13,47.2,399,8,7,7,13,5,15,579,1,0,17,True
622,17,48.6,453,3,10,2,10,3,17,643,3,0,28,True
623,12,40.7,404,7,10,1,20,9,31,621,0,0,12,True
624,8,31.2,293,1,7,0,8,3,20,513,2,0,50,True
625,13,51.0,454,2,11,3,13,0,12,640,0,0,32,True
626,4,35.9,254,7,9,0,13,6,13,474,2,0,48,True
627,8,67.6,543,9,11,2,23,5,18,771,2,0,24,True
628,3,65.3,675,8,5,5,23,8,18,859,0,0,23,True
629,23,44.9,386,3,12,2,14,2,19,607,4,0,36,True
630,21,55.4,535,7,9,2,12,5,14,735,0,0,21,True
631,5,58.3,441,11,8,2,14,3,21,692,3,0,28,True
632,23,51.8,404,1,13,0,18,3,26,647,1,0,25,True
633,15,36.1,313,5,15,1,9,3,20,531,3,0,37,True
634,19,54.0,412,12,6,4,12,5,18,614,1,0,16,True
635,20,58.4,560,8,14,3,19,4,14,736,1,0,9,True
636,16,46.9,372,4,18,3,17,10,20,560,2,1,26,True
637,7,81.3,710,19,4,1,44,15,15,938,1,0,5,True
638,23,58.9,515,8,7,3,23,8,12,703,1,0,34,True
639,4,50.9,290,5,10,2,17,7,13,556,1,0,68,True
640,8,35.5,337,1,14,0,8,2,20,525,3,0,27,True
641,21,62.4,606,6,7,1,13,4,19,809,1,0,20,True
642,12,51.0,534,8,9,0,17,6,25,711,0,0,22,True
643,13,41.7,326,9,12,4,13,5,16,509,0,0,18,True
644,18,52.0,472,9,15,2,14,8,23,635,1,0,14,True
645,4,34.4,228,4,13,1,6,1,32,457,2,0,40,True
646,13,40.8,346,6,19,1,16,3,14,522,3,0,29,True
647,3,65.3,548,11,9,1,29,9,26,753,3,0,26,True
648,17,60.8,555,3,6,1,11,1,15,726,0,0,10,True
649,21,55.3,527,9,9,4,10,4,26,744,0,0,24,True
650,10,62.7,564,9,11,2,21,6,19,772,3,0,22,True
651,17,55.0,450,5,11,4,14,6,20,656,1,0,14,True
652,13,42.0,311,2,14,9,18,7,11,492,0,0,27,True
653,15,47.9,472,4,5,1,16,4,21,651,1,0,16,True
654,7,47.0,416,4,14,2,15,6,33,637,2,0,21,True
655,22,47.3,377,5,5,2,11,2,24,613,1,0,30,True
656,12,60.3,562,6,9,6,19,4,22,800,1,0,27,True
657,17,44.2,415,4,8,0,14,6,20,592,0,0,16,True
658,19,41.1,419,4,6,1,7,3,11,587,0,1,15,True
659,5,35.8,330,6,10,2,14,5,20,526,1,0,28,True
660,3,56.6,530,4,12,2,14,6,28,728,2,0,20,True
661,8,56.7,436,6,15,1,9,6,18,621,1,0,39,True
662,12,62.3,614,4,14,3,26,9,18,793,1,0,23,True
663,9,40.9,422,4,10,2,15,4,16,607,1,0,17,True
664,5,48.9,432,4,12,1,22,10,14,625,2,0,28,True
665,21,59.1,442,6,15,2,11,3,18,634,3,0,35,True
666,12,38.3,302,9,12,6,18,6,30,553,2,0,44,True
667,20,57.5,535,6,13,1,19,3,23,746,3,0,21,True
668,9,43.5,349,7,19,2,7,3,19,527,2,0,29,True
669,23,46.9,326,3,13,3,10,3,17,509,0,1,32,True
670,19,53.5,472,7,7,3,20,6,10,659,2,0,20,True
671,2,63.3,564,15,12,2,30,6,14,806,2,0,20,True
672,3,52.5,523,5,9,2,24,7,20,751,1,0,18,True
673,19,51.8,475,7,6,2,6,3,16,676,0,0,24,True
674,10,48.6,420,0,15,0,14,3,30,635,5,0,24,True
675,7,53.3,512,9,9,1,16,4,23,716,2,0,19,True
676,10,66.5,606,10,10,2,9,4,12,785,0,0,19,True
677,6,44.5,346,8,20,0,19,5,17,542,4,0,31,True
678,5,53.3,470,5,12,0,15,4,24,682,3,0,23,True
679,3,49.0,415,7,15,1,11,4,15,618,4,1,18,True
680,22,41.7,328,0,18,6,10,2,27,519,2,0,36,True
681,13,51.1,413,10,11,4,17,2,22,620,0,0,8,True
682,22,59.2,405,11,16,3,19,2,27,617,0,1,30,True
683,10,56.9,489,7,16,0,23,8,27,713,3,0,23,True
684,23,43.4,447,4,9,0,16,5,13,626,1,0,24,True
685,4,26.4,194,8,14,0,9,2,28,418,1,0,43,True
686,2,51.3,502,8,11,2,17,6,24,708,1,0,21,True
687,21,63.0,566,4,9,0,7,1,17,754,3,0,29,True
688,3,56.3,533,3,9,7,25,14,31,729,2,0,21,True
689,17,46.4,385,6,19,4,12,6,35,609,2,0,36,True
690,12,41.5,400,9,14,1,21,5,18,605,2,0,27,True
691,13,58.9,423,5,10,4,16,4,22,624,0,0,17,True
692,20,56.7,524,8,9,3,30,13,11,698,0,0,13,True
693,12,70.6,695,6,6,1,19,5,22,904,0,0,22,True
694,12,55.8,477,4,12,3,25,10,23,674,0,0,29,True
695,16,67.4,489,10,14,2,14,0,7,680,0,0,25,True
696,19,54.9,476,8,10,3,17,5,9,698,2,0,24,True
697,5,58.2,567,7,7,4,27,12,13,751,1,0,18,True
698,17,63.1,439,18,14,1,30,5,20,678,5,0,21,True
699,12,52.1,510,7,10,1,18,6,13,710,1,0,17,True
700,20,44.2,346,6,16,0,20,8,8,572,2,0,33,True
701,17,51.0,435,4,6,2,18,3,24,681,1,0,22,True
702,15,37.5,292,4,11,2,4,1,30,503,1,0,45,True
703,9,37.6,292,4,16,3,15,5,20,511,1,0,29,True
704,5,56.8,621,8,8,0,22,8,17,783,0,0,16,True
705,3,59.8,579,16,12,0,28,7,26,820,1,0,20,True
706,17,43.7,383,2,12,1,15,3,27,591,4,0,21,True
707,22,54.6,341,7,10,1,22,6,20,578,0,0,47,True
708,19,43.2,366,3,9,4,9,0,23,596,0,0,46,True
709,9,61.5,430,12,11,0,22,9,26,660,0,0,37,True
710,5,53.9,505,11,6,1,31,13,19,717,0,0,21,True
711,19,48.4,387,5,11,3,13,10,31,623,2,0,33,True
712,10,64.5,539,7,14,3,13,5,27,758,2,0,14,True
713,3,72.4,734,11,13,3,27,10,18,918,1,0,14,True
714,12,54.8,457,7,15,3,16,4,13,692,2,0,25,True
715,2,59.5,574,5,12,5,21,4,22,755,0,0,7,True
716,4,39.1,268,4,6,1,11,3,18,492,2,0,59,True
717,6,52.2,375,4,16,2,15,6,14,542,4,0,11,True
718,2,51.1,425,4,6,5,16,9,18,633,1,0,31,True
719,6,47.4,344,5,10,2,18,2,18,582,3,0,42,True
720,19,54.4,485,4,5,7,21,6,13,715,2,0,43,True
721,6,45.4,348,7,12,0,16,6,11,554,0,0,29,True
722,15,43.8,292,9,9,6,18,4,22,518,1,0,15,True
723,10,73.3,657,13,5,2,27,11,12,856,2,0,12,True
724,23,40.4,399,3,7,2,9,2,20,601,1,0,27,True
725,21,55.8,494,5,9,3,8,3,14,702,1,0,35,True
726,7,36.0,331,5,13,0,11,6,19,539,0,1,44,True
727,12,68.2,632,14,4,6,20,5,14,850,0,0,22,True
728,18,63.4,567,9,10,0,23,5,12,738,1,0,9,True
729,16,32.4,282,3,12,2,11,3,26,515,1,0,38,True
730,3,75.0,836,9,10,1,12,2,15,1008,1,0,24,True
731,21,46.2,443,1,10,3,8,5,28,647,2,0,34,True
732,12,62.3,692,5,8,2,20,10,13,877,0,0,11,True
733,19,47.3,492,5,6,0,6,1,21,682,1,0,23,True
734,2,53.2,459,7,17,3,23,6,21,637,2,0,20,True
735,15,68.5,637,9,3,4,26,12,12,861,0,0,24,True
736,6,58.5,377,14,10,4,26,5,14,572,1,0,20,True
737,9,35.3,302,6,9,4,12,3,22,516,1,0,22,True
738,5,62.3,653,8,6,1,15,4,17,865,1,0,24,True
739,8,49.1,395,3,6,3,12,5,26,602,1,0,35,True
740,7,64.9,721,6,8,1,19,7,15,893,0,0,11,True
741,22,40.2,360,6,10,1,18,6,16,543,2,0,24,True
742,18,44.9,367,7,8,2,13,3,20,550,1,0,22,True
743,19,28.0,304,6,8,3,10,2,19,481,3,1,20,True
744,12,62.1,620,6,6,1,16,4,11,835,1,0,51,True
745,9,46.9,415,4,6,2,15,5,18,603,2,0,14,True
746,20,63.4,549,4,10,3,18,3,18,745,0,0,23,True
747,15,38.2,303,7,12,3,9,3,31,530,1,1,26,True
748,16,45.6,398,9,8,3,15,4,16,583,1,0,23,True
749,5,43.5,421,3,7,0,15,5,20,587,1,0,20,True
750,7,76.0,924,5,7,1,22,11,15,1092,2,0,14,True
751,17,54.9,445,10,9,3,26,5,8,667,1,0,21,True
752,22,57.2,398,8,10,1,21,6,21,653,2,0,54,True
753,18,44.7,359,7,17,0,19,6,31,588,1,0,37,True
754,16,38.3,319,4,11,10,7,1,16,509,2,0,30,True
755,7,60.4,560,11,10,0,21,5,18,791,1,0,20,True
756,22,43.5,412,7,8,1,11,5,21,647,0,0,55,True
757,12,64.0,488,13,11,1,26,7,15,735,1,0,30,True
758,16,48.8,331,6,8,3,10,3,17,561,1,0,39,True
759,17,39.7,326,4,17,1,10,5,19,522,1,0,24,True
760,5,48.3,404,3,12,6,9,3,17,605,2,1,41,True
761,22,50.5,355,4,10,1,13,7,19,610,1,1,73,True
762,5,45.3,401,5,14,0,16,7,25,635,0,0,43,True
763,2,58.5,529,13,10,4,25,7,19,741,1,0,24,True
764,24,32.9,339,3,7,5,9,3,12,525,1,0,26,True
765,16,58.3,406,3,18,3,18,6,17,631,3,0,40,True
766,14,58.0,430,12,9,1,15,5,14,669,1,0,46,True
767,16,30.8,275,6,13,0,18,7,19,485,1,0,42,True
768,25,53.4,450,10,14,1,16,4,21,696,2,0,40,True
769,3,51.9,553,5,10,4,12,4,25,740,1,0,15,True
770,14,38.3,282,6,12,2,14,6,25,505,4,0,38,True
771,15,55.5,474,4,10,2,16,11,18,672,0,0,18,True
772,17,50.2,471,4,13,2,18,8,16,643,1,0,28,True
773,15,47.2,416,6,12,3,10,1,16,631,2,0,29,True
774,13,43.5,381,8,7,3,17,3,21,588,1,0,31,True
775,8,47.6,331,5,8,0,15,3,17,532,2,1,23,True
776,3,45.0,345,9,13,3,15,5,29,572,3,0,27,True
777,10,52.5,608,8,12,0,10,5,14,780,1,0,14,True
778,5,45.8,459,2,10,2,8,2,20,641,0,0,14,True
779,2,63.9,555,10,14,3,23,8,19,774,2,0,20,True
780,7,59.2,546,5,18,1,10,4,15,740,2,0,31,True
781,22,54.5,447,11,5,9,17,8,20,682,1,0,38,True
782,24,41.7,397,6,10,0,12,7,19,584,1,0,16,True
783,13,57.2,452,5,9,4,15,5,17,659,0,0,36,True
784,14,42.2,338,14,15,3,16,9,23,562,1,0,43,True
785,7,59.9,634,8,12,3,18,7,19,832,2,0,31,True
786,21,63.8,622,8,13,0,15,7,21,815,1,1,28,True
787,12,61.6,510,4,7,4,15,5,20,708,1,1,40,True
788,13,44.3,366,6,12,5,12,5,10,529,1,0,22,True
789,14,45.1,453,6,12,1,16,6,26,659,0,0,33,True
790,18,68.7,540,2,15,1,13,3,13,715,1,0,24,True
791,10,56.4,557,8,11,1,14,6,23,750,1,0,18,True
792,15,30.5,283,5,14,0,8,3,17,491,1,0,47,True
793,16,62.6,537,6,14,1,18,6,16,739,1,0,27,True
794,24,49.3,316,10,9,4,9,2,11,536,0,0,31,True
795,25,48.4,449,10,13,2,16,4,19,643,2,0,17,True
796,4,45.1,340,5,13,2,12,2,19,516,2,0,23,True
797,18,65.9,553,5,12,1,14,4,21,749,1,0,19,True
798,15,43.2,371,6,13,4,15,2,19,600,1,1,32,True
799,15,51.0,354,9,11,3,16,5,20,599,1,0,40,True
800,16,55.3,513,7,13,3,18,5,11,712,1,0,25,True
801,5,49.2,443,6,9,2,12,2,13,663,0,0,26,True
802,23,54.7,455,5,5,4,12,2,20,673,0,0,25,True
803,22,38.1,353,2,11,2,4,0,31,559,1,0,20,True
804,24,57.5,447,8,8,2,8,7,9,658,1,0,42,True
805,4,43.4,319,6,14,3,12,5,14,509,1,0,31,True
806,8,48.0,384,4,10,5,18,7,24,590,0,0,32,True
807,10,67.9,616,9,10,3,14,7,25,809,1,0,15,True
808,15,48.7,439,8,5,5,18,4,19,641,1,0,17,True
809,16,60.2,399,13,6,2,13,5,26,613,3,0,12,True
810,24,39.9,307,4,12,2,9,2,16,518,2,0,21,True
811,25,61.2,429,7,12,3,19,5,23,659,2,0,39,True
812,2,72.1,564,7,5,3,29,8,11,780,1,0,13,True
813,3,61.5,520,9,13,2,16,5,15,727,0,0,42,True
814,17,53.7,405,12,9,0,17,5,20,630,3,0,33,True
815,23,48.2,417,7,8,1,17,8,20,616,3,0,18,True
816,22,44.9,404,3,10,2,20,6,17,575,1,0,38,True
817,4,48.7,328,4,13,1,13,5,14,530,1,0,26,True
818,10,50.0,567,8,4,0,23,9,21,778,0,0,19,True
819,15,42.1,327,10,13,2,16,8,18,552,3,0,24,True
820,5,63.0,638,5,7,3,23,10,14,847,0,0,14,True
821,3,52.2,424,5,10,1,20,5,20,627,2,0,20,True
822,23,48.9,365,8,12,3,25,9,15,561,0,0,33,True
823,22,52.7,451,2,18,3,12,3,33,669,0,0,43,True
824,4,33.8,287,6,13,2,4,2,22,494,0,0,32,True
825,8,34.1,306,2,18,1,7,1,25,496,1,0,20,True
826,15,60.1,467,9,17,0,13,6,14,653,3,0,23,True
827,16,40.6,270,13,16,3,12,3,20,508,3,1,29,True
828,3,56.8,461,5,6,0,16,4,20,667,0,0,45,True
829,25,47.9,386,7,12,0,18,11,15,620,0,0,27,True
830,4,48.5,342,7,15,2,17,1,18,529,2,0,21,True
831,21,56.9,618,3,3,3,9,0,16,804,1,0,28,True
832,10,65.8,584,6,13,4,13,7,15,763,1,0,23,True
833,2,48.9,418,10,9,1,22,6,23,627,0,0,13,True
834,7,66.6,621,9,9,1,26,10,15,810,0,0,17,True
835,17,52.0,439,5,10,2,32,9,18,673,1,0,30,True
836,23,37.7,354,0,10,3,11,4,11,547,0,0,41,True
837,22,46.8,406,4,13,1,12,5,32,651,1,0,40,True
838,24,39.6,247,7,12,2,14,3,14,448,3,0,33,True
839,13,35.3,342,0,7,2,9,5,23,521,0,0,41,True
840,10,70.1,703,7,12,2,23,3,16,899,0,0,7,True
841,5,59.8,568,6,12,2,15,9,11,734,0,0,28,True
842,17,51.9,405,3,13,3,7,3,18,603,2,0,35,True
843,22,49.9,423,5,12,0,21,4,19,610,2,0,15,True
844,24,52.6,299,4,11,1,10,2,13,520,2,0,57,True
845,13,40.5,349,7,11,2,18,6,19,508,1,0,10,True
846,14,34.2,277,6,17,0,8,2,18,480,0,0,37,True
847,2,67.7,694,9,10,2,18,9,12,875,1,0,20,True
848,7,45.5,468,1,14,2,20,7,27,646,1,0,22,True
849,17,55.6,445,6,10,4,16,7,14,674,2,0,48,True
850,21,56.1,515,7,11,2,15,3,14,726,0,0,48,True
851,13,57.4,374,8,8,2,29,6,17,580,3,0,27,True
852,14,69.6,458,12,7,2,23,9,13,696,1,0,13,True
853,18,70.4,623,9,11,2,23,6,12,794,3,0,5,True
854,10,65.4,620,11,3,2,23,5,10,833,0,0,28,True
855,16,68.3,426,15,7,5,21,8,18,646,1,0,29,True
856,5,44.8,360,5,10,2,16,6,21,575,1,0,35,True
857,17,45.8,392,5,11,3,21,11,21,645,2,0,56,True
858,22,49.7,332,10,6,2,16,5,25,595,2,0,46,True
859,24,48.6,332,6,13,0,11,3,12,551,1,0,42,True
860,14,35.9,302,5,7,2,16,7,14,523,1,0,62,True
861,18,45.4,386,8,7,3,7,3,24,636,0,0,31,True
862,20,52.9,470,9,12,2,24,9,18,658,1,0,21,True
863,16,60.0,432,9,8,1,21,12,16,677,1,0,51,True
864,3,65.0,665,7,5,3,19,7,11,838,0,0,18,True
865,25,67.0,562,6,7,3,21,7,22,800,1,0,25,True
866,4,52.1,331,4,12,2,9,2,25,538,1,0,31,True
867,8,49.5,406,7,9,3,18,5,21,614,1,0,16,True
